id,_id,product,severity,summary,bug_report_text,votes,op_sys,is_open,status,creation_time,comment_count,duplicates,blocks,flags,depends_on,keywords,classification,whiteboard,assigned_to,cf_performance_impact,severity_clean,project,label_stage1,text,has_bug_report_text,is_ci_log_like,has_stack_trace,has_steps_to_reproduce,summary_clean,bug_report_text_clean,model_text,has_bug_text,summary_len,bug_text_len,model_text_len,votes_log,comment_count_log,days_to_resolve_log,id_clean,pseudo_high_prob_all_signal,pseudo_label_all_signal,mismatch_type_all_signal,is_mismatch_all_signal,bug_id_clean_for_initial_priority,bugzilla_current_priority,bugzilla_current_priority_clean,initial_priority,initial_priority_clean,initial_priority_rank,initial_priority_is_set,initial_priority_is_p1_p2,initial_priority_valid_signal,initial_priority_signal_category,priority_changed,priority_change_count,first_priority_change_time,first_priority_removed,first_priority_added,priority_change_path,priority_confidence,history_ok,history_event_count,history_status_code,component,type,version,platform,cf_last_resolved,creator_contributor_match,creator_bugs_filed,creator_comments_made,creator_patches_submitted,creator_patches_reviewed,creator_bugs_poked,creator_bugs_filed_log,creator_comments_made_log,creator_patches_submitted_log,creator_patches_reviewed_log,creator_activity_score,creator_experience_level,creator_experience_rank,severity_lm,label_lm,text_final,project_norm,low_typo_wording,low_cosmetic,low_alignment_layout,low_icon_color_theme,low_documentation,low_localization,low_preference_minor,low_nitpick,low_enhancement_like,low_test_only,med_regression,med_function_broken,med_core_workflow,med_mail_account,med_sync_calendar,med_attachment,med_folder_message,med_data_visible_missing,med_performance_moderate,med_reproducible,med_platform_specific,med_accessibility,risk_crash,risk_security,risk_data_loss,risk_hang_freeze,risk_oom,risk_startup_blocker,anti_not_crash,anti_not_security,anti_minor_language,anti_workaround,anti_low_impact,low_pattern_count,medium_pattern_count,high_risk_pattern_count,anti_high_pattern_count,no_high_risk_signal,medium_minus_low_pattern_score,low_minus_medium_pattern_score,char_count,word_count,uppercase_ratio,punctuation_density,component_clean_lm,component_missing_lm,type_clean_lm,type_missing_lm,version_clean_lm,version_missing_lm,platform_clean_lm,platform_missing_lm,op_sys_clean_lm,op_sys_missing_lm,creator_experience_level_clean_lm,creator_experience_level_missing_lm,component_family_lm,initial_priority_clean_lm,initial_priority_rank_lm,initial_priority_is_p3_or_lower_lm,initial_priority_is_unset_lm,prob_medium,pred_lm,pred_severity_lm,true_severity_lm,threshold_used
1920747,1920747,Thunderbird,S3,"The ""hasNew"" attribute is not cleared after all messages have been read",Created attachment 9426860 Screenshot 2024-09-24 092026.png STR - Have a thread with multiple new and unread messages - Open the thread and read all the messages - Close the thread Result: The `# replies` button remains blue colored with `new` star icon. Upon inspecting the code it looks like the `hasNew` property is not correctly cleared while the `hasUnread` is. The property is cleared after interacting again with the message (expand/collapse or select again).,0,All,0,RESOLVED,2024-09-24T16:32:37Z,7.0,,,,,regression;regressionwindow-wanted;ux-userfeedback,Client Software,,alessandro@thunderbird.net,,not_high,Thunderbird,not_high,"The ""hasNew"" attribute is not cleared after all messages have been read [SEP] Created attachment 9426860 Screenshot 2024-09-24 092026.png STR - Have a thread with multiple new and unread messages - Open the thread and read all the messages - Close the thread Result: The `# replies` button remains blue colored with `new` star icon. Upon inspecting the code it looks like the `hasNew` property is not correctly cleared while the `hasUnread` is. The property is cleared after interacting again with the message (expand/collapse or select again).",1,0,0,0,"The ""hasNew"" attribute is not cleared after all messages have been read",Created attachment 9426860 Screenshot 2024-09-24 092026.png STR - Have a thread with multiple new and unread messages - Open the thread and read all the messages - Close the thread Result: The `# replies` button remains blue colored with `new` star icon. Upon inspecting the code it looks like the `hasNew` property is not correctly cleared while the `hasUnread` is. The property is cleared after interacting again with the message (expand/collapse or select again).,"The ""hasNew"" attribute is not cleared after all messages have been read [SEP] Created attachment 9426860 Screenshot 2024-09-24 092026.png STR - Have a thread with multiple new and unread messages - Open the thread and read all the messages - Close the thread Result: The `# replies` button remains blue colored with `new` star icon. Upon inspecting the code it looks like the `hasNew` property is not correctly cleared while the `hasUnread` is. The property is cleared after interacting again with the message (expand/collapse or select again).",1,71,466,544,0.0,2.079441541679836,0.0,1920747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,medium,1,"The ""hasNew"" attribute is not cleared after all messages have been read [SEP] Created attachment 9426860 Screenshot 2024-09-24 092026.png STR - Have a thread with multiple new and unread messages - Open the thread and read all the messages - Close the thread Result: The `# replies` button remains blue colored with `new` star icon. Upon inspecting the code it looks like the `hasNew` property is not correctly cleared while the `hasUnread` is. The property is cleared after interacting again with the message (expand/collapse or select again).",Thunderbird,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,2,-2,544,87,0.034926470588235295,0.009191176470588236,unknown,1,unknown,1,unknown,1,unknown,1,all,0,unknown,1,other,UNKNOWN,99.0,0,1,0.5725544987406956,0,low,medium,0.62
1825436,673c73b5fa6c5c73eb07d2d7,Thunderbird,S3,"With active search with no matching buttons in Unified toolbar customization dialog, cannot drag any buttons off the toolbar",,0,All,0,RESOLVED,2023-03-29 22:26:08+00:00,4.0,[],[1811380],[],[1825281],"['ux-control', 'ux-efficiency', 'ux-implementation-level']",Client Software,[Supernova3p],nobody@mozilla.org,,not_high,Thunderbird,not_high,"With active search with no matching buttons in Unified toolbar customization dialog, cannot drag any buttons off the toolbar",0,0,0,0,"With active search with no matching buttons in Unified toolbar customization dialog, cannot drag any buttons off the toolbar",,"With active search with no matching buttons in Unified toolbar customization dialog, cannot drag any buttons off the toolbar",1,124,0,124,0.0,1.6094379124341005,4.143134726391533,1825436,,,,,1825436.0,P3,P3,--,--,99.0,0.0,0.0,0.0,EXCLUDE_INITIAL_UNSET,True,1.0,2023-05-06T14:09:30Z,--,P3,-- -> P3,from_first_priority_change_removed_value,1.0,13.0,200.0,Mail Window Front End,defect,Thunderbird 112,Unspecified,2023-05-31T17:30:17Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,medium,1,"With active search with no matching buttons in Unified toolbar customization dialog, cannot drag any buttons off the toolbar",Thunderbird,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-1,124,19,0.016129032258064516,0.0,mail window front end,0,defect,0,thunderbird 112,0,unknown,1,all,0,unknown,1,mail_core,--,99.0,0,1,0.5069949488322303,0,low,medium,0.62
1800142,6739a9d5bd8ce905ed3d98b3,Thunderbird,S3,"Message list highlight moves slowly when moving across messages marked for deletion, +20% CPU load (with message pane hidden)",,0,Windows 10,0,RESOLVED,2022-11-10 20:04:52+00:00,11.0,[],[],[],[],['perf:responsiveness'],Client Software,,nobody@mozilla.org,,not_high,Thunderbird,not_high,"Message list highlight moves slowly when moving across messages marked for deletion, +20% CPU load (with message pane hidden)",0,0,0,0,"Message list highlight moves slowly when moving across messages marked for deletion, +20% CPU load (with message pane hidden)",,"Message list highlight moves slowly when moving across messages marked for deletion, +20% CPU load (with message pane hidden)",1,125,0,125,0.0,2.4849066497880004,6.171700597410915,1800142,,,,,1800142.0,--,--,--,--,99.0,0.0,0.0,0.0,EXCLUDE_INITIAL_UNSET,False,0.0,,,,--,history_ok_no_priority_change_current_priority_fallback,1.0,17.0,200.0,Folder and Message Lists,defect,Thunderbird 102,Unspecified,2024-03-02T22:26:56Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,medium,1,"Message list highlight moves slowly when moving across messages marked for deletion, +20% CPU load (with message pane hidden)",Thunderbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-1,125,19,0.032,0.0,folder and message lists,0,defect,0,thunderbird 102,0,unknown,1,windows 10,0,unknown,1,mail_core,--,99.0,0,1,0.14189500189598012,0,low,medium,0.62
1854260,673ade9ffa6c5c73eb049778,Thunderbird,S3,Mark Messages Button does not toggle read status of messages,,0,Unspecified,0,RESOLVED,2023-09-20 20:50:17+00:00,3.0,[],[],[],[],"['regression', 'triaged']",Client Software,,nobody@mozilla.org,,not_high,Thunderbird,not_high,Mark Messages Button does not toggle read status of messages,0,0,0,0,Mark Messages Button does not toggle read status of messages,,Mark Messages Button does not toggle read status of messages,1,60,0,60,0.0,1.3862943611198906,3.367295829986474,1854260,,,,,1854260.0,--,--,--,--,99.0,0.0,0.0,0.0,EXCLUDE_INITIAL_UNSET,False,0.0,,,,--,history_ok_no_priority_change_current_priority_fallback,1.0,14.0,200.0,Toolbars and Tabs,defect,Thunderbird 115,Unspecified,2023-10-19T02:16:30Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,medium,1,Mark Messages Button does not toggle read status of messages,Thunderbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60,10,0.05,0.0,toolbars and tabs,0,defect,0,thunderbird 115,0,unknown,1,unknown,1,unknown,1,other,--,99.0,0,1,0.42011663442059755,0,low,medium,0.62
1634261,1634261,Thunderbird,normal,"Intermittent comm/mail/components/preferences/test/browser/browser_privacy.js | Checkbox isn't checked - Got true, expected false",**Filed by:** mkmelin+mozilla [at] iki.fi **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=300157002&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/EZP0o4vITi6T-sTxvW2Ucg/runs/0/artifacts/public/logs/live_backing.log ---,0,Unspecified,0,RESOLVED,2020-04-30T06:52:08Z,9.0,,,,,intermittent-failure,Client Software,,nobody@mozilla.org,,not_high,Thunderbird,not_high,"Intermittent comm/mail/components/preferences/test/browser/browser_privacy.js | Checkbox isn't checked - Got true, expected false [SEP] **Filed by:** mkmelin+mozilla [at] iki.fi **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=300157002&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/EZP0o4vITi6T-sTxvW2Ucg/runs/0/artifacts/public/logs/live_backing.log ---",1,0,0,0,"Intermittent comm/mail/components/preferences/test/browser/browser_privacy.js | Checkbox isn't checked - Got true, expected false",**Filed by:** mkmelin+mozilla [at] iki.fi **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=300157002&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/EZP0o4vITi6T-sTxvW2Ucg/runs/0/artifacts/public/logs/live_backing.log ---,"Intermittent comm/mail/components/preferences/test/browser/browser_privacy.js | Checkbox isn't checked - Got true, expected false [SEP] **Filed by:** mkmelin+mozilla [at] iki.fi **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=300157002&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/EZP0o4vITi6T-sTxvW2Ucg/runs/0/artifacts/public/logs/live_backing.log ---",1,129,287,423,0.0,2.302585092994046,0.0,1634261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,medium,1,"Intermittent comm/mail/components/preferences/test/browser/browser_privacy.js | Checkbox isn't checked - Got true, expected false [SEP] **Filed by:** mkmelin+mozilla [at] iki.fi **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=300157002&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/EZP0o4vITi6T-sTxvW2Ucg/runs/0/artifacts/public/logs/live_backing.log ---",Thunderbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,423,24,0.0425531914893617,0.03546099290780142,unknown,1,unknown,1,unknown,1,unknown,1,unknown,1,unknown,1,other,UNKNOWN,99.0,0,1,0.07231287215654741,0,low,medium,0.62
1995417,1995417,Thunderbird,S3,'Delete' button in unified toolbar may delete attachments instead of the message,__Steps to reproduce:__ 1. Show the attachment pane for a message by clicking on the chevron on the left. 2. Click the delete button in the unified toolbar. __Expected result:__ The displayed message is deleted. __Actual result:__ The focused attachment is about to be deleted. This case has been forgotten when fixing bug 1973294.,0,Unspecified,0,RESOLVED,2025-10-20T21:20:23Z,3.0,,1968260,,,regression,Client Software,[datalossy],h.w.forms@arcor.de,,not_high,Thunderbird,not_high,'Delete' button in unified toolbar may delete attachments instead of the message [SEP] __Steps to reproduce:__ 1. Show the attachment pane for a message by clicking on the chevron on the left. 2. Click the delete button in the unified toolbar. __Expected result:__ The displayed message is deleted. __Actual result:__ The focused attachment is about to be deleted. This case has been forgotten when fixing bug 1973294.,1,0,0,1,'Delete' button in unified toolbar may delete attachments instead of the message,__Steps to reproduce:__ 1. Show the attachment pane for a message by clicking on the chevron on the left. 2. Click the delete button in the unified toolbar. __Expected result:__ The displayed message is deleted. __Actual result:__ The focused attachment is about to be deleted. This case has been forgotten when fixing bug 1973294.,'Delete' button in unified toolbar may delete attachments instead of the message [SEP] __Steps to reproduce:__ 1. Show the attachment pane for a message by clicking on the chevron on the left. 2. Click the delete button in the unified toolbar. __Expected result:__ The displayed message is deleted. __Actual result:__ The focused attachment is about to be deleted. This case has been forgotten when fixing bug 1973294.,1,80,331,418,0.0,1.3862943611198906,0.0,1995417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,medium,1,'Delete' button in unified toolbar may delete attachments instead of the message [SEP] __Steps to reproduce:__ 1. Show the attachment pane for a message by clicking on the chevron on the left. 2. Click the delete button in the unified toolbar. __Expected result:__ The displayed message is deleted. __Actual result:__ The focused attachment is about to be deleted. This case has been forgotten when fixing bug 1973294.,Thunderbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,-2,418,67,0.028708133971291867,0.023923444976076555,unknown,1,unknown,1,unknown,1,unknown,1,unknown,1,unknown,1,other,UNKNOWN,99.0,0,1,0.31148313472974276,0,low,medium,0.62
1783172,673b47cf9a667681da2e76e4,Thunderbird,S3,Too many tab stops on column headers from search input to results list in horizontal layout of address book,,0,Unspecified,0,RESOLVED,2022-08-04 11:51:22+00:00,2.0,[],"[1753093, 1772703]",[],[],['ux-efficiency'],Client Software,,nobody@mozilla.org,,not_high,Thunderbird,not_high,Too many tab stops on column headers from search input to results list in horizontal layout of address book,0,0,0,0,Too many tab stops on column headers from search input to results list in horizontal layout of address book,,Too many tab stops on column headers from search input to results list in horizontal layout of address book,1,107,0,107,0.0,1.0986122886681098,5.66988092298052,1783172,,,,,1783172.0,P3,P3,P3,P3,3.0,1.0,0.0,0.0,INITIAL_LOWER_PRIORITY,False,0.0,,,,P3,history_ok_no_priority_change_current_priority_fallback,1.0,7.0,200.0,Address Book,defect,Thunderbird 102,Unspecified,2023-05-20T18:42:21Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,medium,1,Too many tab stops on column headers from search input to results list in horizontal layout of address book,Thunderbird,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,107,19,0.009345794392523364,0.0,address book,0,defect,0,thunderbird 102,0,unknown,1,unknown,1,unknown,1,contacts,P3,3.0,1,0,0.4646065710287805,0,low,medium,0.62
1800747,1800747,Thunderbird,S3,Proportional/Monospace Size drop down empty options,"Created attachment 9303579 Screen Shot 2022-11-15 at 1.04.37 PM.png General settings > Language & Appearance > Fonts & Colors > ""Advanced..."" button > Fonts & Encoding > ""Size"" drop downs Once the ""Advanced..."" button is pressed the ""Fonts & Encoding"" pop up appears. Both ""size"" drop downs appear to be full of empty options .",0,All,0,RESOLVED,2022-11-15T21:26:46Z,10.0,,,,,regression,Client Software,,richard.marti@gmail.com,,not_high,Thunderbird,not_high,"Proportional/Monospace Size drop down empty options [SEP] Created attachment 9303579 Screen Shot 2022-11-15 at 1.04.37 PM.png General settings > Language & Appearance > Fonts & Colors > ""Advanced..."" button > Fonts & Encoding > ""Size"" drop downs Once the ""Advanced..."" button is pressed the ""Fonts & Encoding"" pop up appears. Both ""size"" drop downs appear to be full of empty options .",1,0,0,0,Proportional/Monospace Size drop down empty options,"Created attachment 9303579 Screen Shot 2022-11-15 at 1.04.37 PM.png General settings > Language & Appearance > Fonts & Colors > ""Advanced..."" button > Fonts & Encoding > ""Size"" drop downs Once the ""Advanced..."" button is pressed the ""Fonts & Encoding"" pop up appears. Both ""size"" drop downs appear to be full of empty options .","Proportional/Monospace Size drop down empty options [SEP] Created attachment 9303579 Screen Shot 2022-11-15 at 1.04.37 PM.png General settings > Language & Appearance > Fonts & Colors > ""Advanced..."" button > Fonts & Encoding > ""Size"" drop downs Once the ""Advanced..."" button is pressed the ""Fonts & Encoding"" pop up appears. Both ""size"" drop downs appear to be full of empty options .",1,51,327,385,0.0,2.3978952727983707,0.0,1800747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,medium,1,"Proportional/Monospace Size drop down empty options [SEP] Created attachment 9303579 Screen Shot 2022-11-15 at 1.04.37 PM.png General settings > Language & Appearance > Fonts & Colors > ""Advanced..."" button > Fonts & Encoding > ""Size"" drop downs Once the ""Advanced..."" button is pressed the ""Fonts & Encoding"" pop up appears. Both ""size"" drop downs appear to be full of empty options .",Thunderbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,-2,385,62,0.06493506493506493,0.02857142857142857,unknown,1,unknown,1,unknown,1,unknown,1,all,0,unknown,1,other,UNKNOWN,99.0,0,1,0.3435752505064974,0,low,medium,0.62
1850557,673b12f2fa6c5c73eb050399,Thunderbird,S3,New UI is SIGNIFICANTLY slower,,0,Linux,0,RESOLVED,2023-08-29 15:15:10+00:00,3.0,[],[],[],[],['perf'],Client Software,,nobody@mozilla.org,,not_high,Thunderbird,not_high,New UI is SIGNIFICANTLY slower,0,0,0,0,New UI is SIGNIFICANTLY slower,,New UI is SIGNIFICANTLY slower,1,30,0,30,0.0,1.3862943611198906,2.9444389791664403,1850557,,,,,1850557.0,--,--,--,--,99.0,0.0,0.0,0.0,EXCLUDE_INITIAL_UNSET,False,0.0,,,,--,history_ok_no_priority_change_current_priority_fallback,1.0,13.0,200.0,Folder and Message Lists,defect,Thunderbird 115,Unspecified,2023-09-17T15:13:51Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,medium,1,New UI is SIGNIFICANTLY slower,Thunderbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,5,0.5333333333333333,0.0,folder and message lists,0,defect,0,thunderbird 115,0,unknown,1,linux,0,unknown,1,mail_core,--,99.0,0,1,0.33377108024820606,0,low,medium,0.62
1626818,1626818,Thunderbird,normal,Intermittent comm/mail/test/browser/composition/browser_sidebarDelete.js | perma-fail on win64 debug,**Filed by:** geoff [at] darktrojan.net **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=295862281&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/OY4kIYfdReyyVIa6UQYGMA/runs/0/artifacts/public/logs/live_backing.log --- Perma-fail on win64 debug for the last few days,0,Unspecified,0,RESOLVED,2020-04-02T01:04:51Z,7.0,,,,,intermittent-failure,Client Software,[fixed by bug 1759824],nobody@mozilla.org,,not_high,Thunderbird,not_high,Intermittent comm/mail/test/browser/composition/browser_sidebarDelete.js | perma-fail on win64 debug [SEP] **Filed by:** geoff [at] darktrojan.net **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=295862281&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/OY4kIYfdReyyVIa6UQYGMA/runs/0/artifacts/public/logs/live_backing.log --- Perma-fail on win64 debug for the last few days,1,0,0,0,Intermittent comm/mail/test/browser/composition/browser_sidebarDelete.js | perma-fail on win64 debug,**Filed by:** geoff [at] darktrojan.net **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=295862281&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/OY4kIYfdReyyVIa6UQYGMA/runs/0/artifacts/public/logs/live_backing.log --- Perma-fail on win64 debug for the last few days,Intermittent comm/mail/test/browser/composition/browser_sidebarDelete.js | perma-fail on win64 debug [SEP] **Filed by:** geoff [at] darktrojan.net **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=295862281&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/OY4kIYfdReyyVIa6UQYGMA/runs/0/artifacts/public/logs/live_backing.log --- Perma-fail on win64 debug for the last few days,1,100,333,440,0.0,2.079441541679836,0.0,1626818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,medium,1,Intermittent comm/mail/test/browser/composition/browser_sidebarDelete.js | perma-fail on win64 debug [SEP] **Filed by:** geoff [at] darktrojan.net **Parsed log:** https://treeherder.mozilla.org/logviewer.html#?job_id=295862281&repo=comm-central **Full log:** https://firefox-ci-tc.services.mozilla.com/api/queue/v1/task/OY4kIYfdReyyVIa6UQYGMA/runs/0/artifacts/public/logs/live_backing.log --- Perma-fail on win64 debug for the last few days,Thunderbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,440,29,0.05,0.03409090909090909,unknown,1,unknown,1,unknown,1,unknown,1,unknown,1,unknown,1,other,UNKNOWN,99.0,0,1,0.13494915686696302,0,low,medium,0.62
1825405,673c7434fa6c5c73eb07d3e0,Thunderbird,S3,Today pane task section height not preserved after re-opening Thunderbird,,1,Unspecified,1,UNCONFIRMED,2023-03-29 19:34:24+00:00,12.0,[],[1828991],[],[],[],Client Software,[snnot3p],nobody@mozilla.org,,not_high,Thunderbird,not_high,Today pane task section height not preserved after re-opening Thunderbird,0,0,0,0,Today pane task section height not preserved after re-opening Thunderbird,,Today pane task section height not preserved after re-opening Thunderbird,1,73,0,73,0.6931471805599453,2.5649493574615367,0.0,1825405,,,,,1825405.0,--,--,--,--,99.0,0.0,0.0,0.0,EXCLUDE_INITIAL_UNSET,False,0.0,,,,--,history_ok_no_priority_change_current_priority_fallback,1.0,22.0,200.0,Mail Window Front End,defect,Thunderbird 112,Unspecified,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,medium,1,Today pane task section height not preserved after re-opening Thunderbird,Thunderbird,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73,10,0.0273972602739726,0.0,mail window front end,0,defect,0,thunderbird 112,0,unknown,1,unknown,1,unknown,1,mail_core,--,99.0,0,1,0.17385186151582438,0,low,medium,0.62
1701313,6739960e84366c1a034162bf,Thunderbird,S3,"Send button still remains disabled in spite of valid, non-pillified recipient address(es) for many text input methods. Should also prevent sending to autocomplete artifact ""x >> max""@bar.com (privacy bug 632127)",,0,Unspecified,0,RESOLVED,2021-03-26 19:04:01+00:00,7.0,[],[632127],[],"[1674054, 1679848]","['privacy', 'ux-discovery', 'ux-error-prevention', 'ux-mode-error']",Client Software,,bugzilla2007@duellmann24.net,,not_high,Thunderbird,not_high,"Send button still remains disabled in spite of valid, non-pillified recipient address(es) for many text input methods. Should also prevent sending to autocomplete artifact ""x >> max""@bar.com (privacy bug 632127)",0,0,0,0,"Send button still remains disabled in spite of valid, non-pillified recipient address(es) for many text input methods. Should also prevent sending to autocomplete artifact ""x >> max""@bar.com (privacy bug 632127)",,"Send button still remains disabled in spite of valid, non-pillified recipient address(es) for many text input methods. Should also prevent sending to autocomplete artifact ""x >> max""@bar.com (privacy bug 632127)",1,211,0,211,0.0,2.079441541679836,1.3862943611198906,1701313,,,,,1701313.0,--,--,--,--,99.0,0.0,0.0,0.0,EXCLUDE_INITIAL_UNSET,False,0.0,,,,--,history_ok_no_priority_change_current_priority_fallback,1.0,17.0,200.0,Message Compose Window,defect,78,Unspecified,2021-03-30T04:31:20Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.0,medium,1,"Send button still remains disabled in spite of valid, non-pillified recipient address(es) for many text input methods. Should also prevent sending to autocomplete artifact ""x >> max""@bar.com (privacy bug 632127)",Thunderbird,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,-1,211,30,0.009478672985781991,0.009478672985781991,message compose window,0,defect,0,78,0,unknown,1,unknown,1,unknown,1,compose,--,99.0,0,1,0.5287786429571054,0,low,medium,0.62
